KALCODE,Population2021
4301010501,430.0
4401020301,130.0
4401040301,286.0
3703041301,55.0
4205012301,211.0
3704010701,166.0
4205011501,707.0
0503010103,125.0
0503010104,529.0
0503010105,335.0
0503020602,46.0
0501010102,84.0
0501010103,51.0
0501010104,1983.0
0204010202,101.0
0204010203,3.0
0204010204,15.0
0204010102,3.0
3902030105,325.0
3902030102,51.0
3703010702,162.0
3703030203,151.0
3703030502,84.0
3703020802,160.0
3703010105,173.0
3703010104,49.0
1702060601,227.0
0703030301,440.0
3701010201,31.0
3701020301,703.0
3702031201,196.0
1305020105,80.0
1305020109,204.0
1302030302,25.0
1302030303,10.0
1302010703,11.0
1302030202,7.0
1302010102,35.0
1302010104,0.0
1302010106,32.0
1302010302,1.0
1302010204,8.0
9901000002,20.0
9901000003,9.0
9901000005,6.0
3701030704,328.0
3701030702,546.0
3905012001,73.0
4001080301,28.0
3701050502,350.0
3702050102,9.0
3702061602,19.0
3702060602,4.0
3702010704,7.0
3702010702,17.0
3702010703,0.0
3702010903,5.0
3702010904,5.0
3702010902,6.0
3702010803,9.0
3702010103,250.0
3702040402,10.0
9901000042,23.0
1701021001,75.0
1701021501,12.0
0709060501,82.0
4302020509,11.0
3001010401,245.0
3001010701,49.0
3002050601,40.0
3804010901,418.0
3001010901,25.0
3804021201,61.0
3804010201,232.0
3804020301,54.0
3002050701,101.0
3002050401,31.0
3002050101,313.0
3002050201,150.0
4302030102,15.0
4302011307,3.0
4405040102,28.0
4405010802,85.0
4404010602,2.0
4404050103,18.0
4404050102,99.0
4401030202,33.0
4403010502,48.0
4403010203,75.0
4403010402,43.0
4403070302,95.0
4403050602,40.0
4405050202,29.0
4405050501,11.0
3807010901,147.0
3802040201,623.0
3805000401,154.0
3802080601,67.0
2302010101,236.0
2405010201,535.0
2301050701,314.0
2304010301,136.0
2301040101,668.0
2207040501,142.0
2304011201,122.0
2302010201,140.0
2302010401,88.0
2403020101,415.0
2401090301,339.0
2302010501,46.0
2304010801,90.0
2401090401,106.0
2301040601,645.0
2207041101,101.0
3001040601,156.0
3903020304,30.0
3903020303,12.0
3903020305,106.0
3903020306,0.0
0301010602,75.0
4301070701,121.0
4301070801,408.0
4405060501,322.0
4405060401,123.0
4304020102,9.0
4301071201,261.0
4301070201,446.0
4403050601,117.0
4405060301,398.0
4304020401,191.0
4405040701,247.0
4301020701,372.0
4405040301,383.0
4403010401,251.0
4301010401,259.0
4403050501,117.0
3806051103,8.0
4205012401,55.0
3705013001,65.0
3703020801,99.0
3905010302,13.0
3905011802,180.0
3905010104,82.0
3905010802,143.0
3903020502,28.0
3903020503,26.0
3902010201,47.0
4003050903,0.0
4003050803,16.0
4003050303,9.0
4003050302,16.0
4003050202,15.0
0102021401,331.0
0102011101,289.0
4403010901,406.0
3806020204,152.0
3806020202,26.0
3806020203,4.0
3806060602,21.0
3806060303,48.0
3801010602,5.0
3801010204,49.0
3801010202,275.0
3801010403,21.0
0204010104,16.0
0204010105,90.0
0204010106,37.0
0204010109,12.0
4304030502,68.0
4304010503,196.0
4403010601,184.0
4005010301,32.0
4205011901,246.0
3704041301,67.0
4206030301,17.0
3704040701,219.0
3704040901,122.0
3902010301,202.0
3705011301,51.0
4205012501,86.0
4205011601,105.0
4206011001,282.0
3703041603,82.0
3902030801,180.0
3704040401,99.0
2602080101,402.0
2202020101,459.0
4301010402,28.0
4301040402,1.0
4301010106,236.0
4301010104,124.0
4301010103,178.0
4301040102,89.0
4301040605,3.0
4301040603,292.0
4301010203,52.0
4301010204,45.0
4301010205,78.0
4301020602,49.0
4305040402,31.0
4305040102,95.0
4305040202,14.0
0204020701,123.0
1207010601,509.0
4206030203,1.0
4206030302,9.0
4205010202,8.0
4206020902,29.0
4206020503,8.0
4206030402,10.0
4206030204,20.0
4206011202,97.0
4206011002,101.0
0902040301,173.0
1701031001,103.0
0901060301,454.0
1203040501,468.0
0801011103,97.0
0801010502,30.0
1103040302,12.0
1101020402,101.0
1101030102,38.0
0801010602,11.0
1401051003,5.0
1401051005,3.0
1401050501,17.0
0709050501,798.0
1702020401,97.0
0703060201,265.0
1404030301,334.0
1702020801,420.0
1702020601,184.0
0703030501,502.0
3705011103,2.0
3705011102,1.0
3705012602,22.0
3705012204,52.0
3705012202,68.0
3704030105,13.0
3704030102,35.0
3704030103,14.0
3701030603,32.0
3701030602,8.0
4004031801,34.0
4404021201,37.0
4406020601,20.0
1001010905,76.0
1001020402,273.0
1001010102,564.0
1001010104,40.0
1004010701,399.0
1004011002,212.0
0803020402,119.0
0803030202,272.0
0803030301,698.0
0803030203,259.0
0801040503,30.0
0801040502,50.0
0801040302,14.0
0802020402,166.0
3702040702,252.0
3702040303,110.0
0103010104,29.0
0602010801,924.0
0103030701,620.0
0305010501,255.0
0305010201,403.0
0101010601,598.0
0101010301,271.0
0101010701,338.0
0103030201,279.0
0101011001,106.0
0601020201,40.0
0601020101,373.0
0603010101,402.0
0601020601,23.0
0603040101,117.0
0303041201,344.0
0303040801,344.0
2301010201,307.0
2301050501,392.0
2404030301,190.0
2404030501,195.0
2303010501,394.0
2405010301,336.0
2302010601,31.0
2302020404,8.0
2302020405,4.0
2302020702,29.0
2302020703,0.0
2302030202,30.0
2302030203,39.0
2302030302,20.0
2302030301,35.0
2401030102,100.0
2303020502,22.0
0104020701,378.0
0104010701,119.0
0101021001,438.0
0602020301,393.0
0301010601,148.0
0101020601,141.0
0301010401,57.0
0301030701,54.0
0104020501,232.0
0104020601,37.0
0604000104,282.0
4405011002,18.0
4405010102,240.0
4405010106,29.0
4405010103,61.0
4405030302,28.0
3802050802,28.0
3802050801,198.0
3802050803,8.0
3802050701,130.0
3802050703,43.0
3802050704,22.0
3802050702,16.0
0301010604,188.0
0301010606,79.0
0301010605,53.0
0104020402,5.0
0104020403,34.0
0104020404,66.0
0104020702,11.0
0104020705,5.0
0104020703,30.0
0104020704,3.0
4302010108,75.0
4302010109,85.0
4302010104,112.0
4302010106,29.0
4302010302,3.0
0502030801,63.0
1201010301,705.0
3806050103,11.0
3806050101,46.0
3806050801,68.0
3806050601,29.0
3806050901,47.0
3806050902,38.0
3806010502,85.0
3806010504,24.0
3806010503,58.0
3806011401,285.0
3806011102,15.0
3806010202,4.0
3806010802,24.0
3806010801,344.0
3806010901,105.0
3901030602,7.0
4003040401,50.0
0102040102,40.0
0102040109,210.0
0102040103,296.0
0102040110,317.0
0102040111,60.0
0102040104,134.0
0102040107,49.0
4205011002,63.0
4205010802,32.0
4205010102,223.0
4205012302,15.0
4205012305,11.0
4206010602,44.0
4205011502,74.0
4205021002,91.0
4301070902,36.0
4301070602,10.0
4301070603,12.0
4301070102,12.0
4301070104,16.0
4301070103,20.0
4301070105,3.0
4301070802,0.0
4301070204,3.0
4301070202,0.0
4301070203,13.0
4301070702,8.0
3805001604,58.0
3805002302,9.0
3805002303,4.0
1501050202,63.0
1501080402,16.0
2602080201,348.0
2602080301,251.0
2202020301,484.0
2205040401,400.0
2202020401,116.0
2203010401,439.0
2205040301,137.0
2203040301,106.0
2205030301,240.0
2203080501,181.0
2203040201,70.0
2203060101,577.0
2203040101,422.0
2203060501,339.0
2203080201,256.0
2203020201,91.0
4201030103,25.0
3904030602,8.0
3904030603,4.0
3901030302,50.0
1202020102,114.0
0703040402,33.0
0703040502,174.0
0503030602,219.0
0712030102,98.0
0901010103,104.0
0901010104,73.0
0901010105,288.0
0901010107,61.0
0901010503,36.0
0901010504,56.0
0901020102,22.0
0901020602,135.0
0901020604,112.0
0901020605,48.0
0901020402,347.0
0902010501,42.0
0902010701,38.0
0902010603,298.0
1101020602,82.0
1101010102,1043.0
3704011101,83.0
3705012001,12.0
4205020304,403.0
3705010401,57.0
3703010401,170.0
3703040101,378.0
3703040301,145.0
3704030101,306.0
3705010501,27.0
4205020901,146.0
4205020601,612.0
3703010201,60.0
3703040601,130.0
3702040201,134.0
3702040601,50.0
3701010303,3.0
3701010304,17.0
3701010302,15.0
3701010305,5.0
3701010306,2.0
3702060402,32.0
4102010601,698.0
4003010301,27.0
4003010201,42.0
4003010401,46.0
3903030201,158.0
3903011201,359.0
4003010101,322.0
4102060801,33.0
4101040301,429.0
3903011101,169.0
4001050101,389.0
4405030104,9.0
3802090901,54.0
3803030301,243.0
3001010201,11.0
3802090201,28.0
3001040501,95.0
3001040801,39.0
3804020401,270.0
3001011401,68.0
3803010401,554.0
3802091001,66.0
3001010801,68.0
3804021301,113.0
3802090801,32.0
3001011301,21.0
3002050301,12.0
2204010501,178.0
3002030501,175.0
0304000002,448.0
0304000003,20.0
0304000006,83.0
0304000011,17.0
0304000012,27.0
0304000015,154.0
0304000010,267.0
0304000014,2.0
0304000009,47.0
0304000013,31.0
0301030603,44.0
0301030702,73.0
0301020302,20.0
0301020303,27.0
0301030401,329.0
3807010801,633.0
3806031201,111.0
4301060503,38.0
4301060504,12.0
4301060502,36.0
4301060505,1.0
4301060506,46.0
4301060102,71.0
4301060802,65.0
4301050803,0.0
4301060202,17.0
4301060702,39.0
4301060704,12.0
4301060705,49.0
4301040903,12.0
4301040902,29.0
0102040108,23.0
0101010606,280.0
0101010603,8.0
0101010604,8.0
0101010605,29.0
0102020301,276.0
0102011501,148.0
0102021301,308.0
4201040105,40.0
4201040302,4.0
3802050102,22.0
4402010301,52.0
4302010801,107.0
4405020301,386.0
4302011401,116.0
4302011501,53.0
4402010801,75.0
4402010501,77.0
4305010501,429.0
4003050902,34.0
3906020401,121.0
4204000801,139.0
3906020701,206.0
3904030401,155.0
3906010401,345.0
3906011501,230.0
3705031601,97.0
1201010401,497.0
0902020601,96.0
1201030201,523.0
0901070401,288.0
0205020701,535.0
0901041901,121.0
0205020401,228.0
1205030601,526.0
0902011101,527.0
0902010601,293.0
1205020501,436.0
1002020901,273.0
0205010501,279.0
0202020601,125.0
1201040301,347.0
0205020201,551.0
3906010202,80.0
4001040701,110.0
4201050401,658.0
4003050801,66.0
3901041201,95.0
4003040801,74.0
0703040102,72.0
0703010302,150.0
0703010303,101.0
0703030403,24.0
1201010203,37.0
1201010204,30.0
1207010103,209.0
3102010601,220.0
3102021301,65.0
3807010401,101.0
3906010801,251.0
4202010701,240.0
3906020501,34.0
3907010401,339.0
3904030601,72.0
3705020401,10.0
3907010701,468.0
4204000601,222.0
4206020201,197.0
3906011901,263.0
4203010302,179.0
4203010304,19.0
4001040403,3.0
3907020202,26.0
3902040402,12.0
3902040302,494.0
3902040204,43.0
1501081202,7.0
0801040504,23.0
0801010301,153.0
1002010102,479.0
1502010402,15.0
1401050402,2.0
0503020702,21.0
0503030302,96.0
0714030102,247.0
1601030203,73.0
0801020402,103.0
1403011901,44.0
0901040102,112.0
4302030401,41.0
4305030301,509.0
0901041702,34.0
4201030102,153.0
4201010202,1003.0
4201020202,61.0
4201020203,14.0
4201010305,611.0
4201010302,47.0
0802030502,223.0
0802030503,132.0
1103020102,152.0
4205011201,75.0
3704010501,69.0
3703021101,488.0
3705012201,80.0
3703040901,521.0
3705012701,49.0
4205020701,380.0
3705011401,96.0
3703030601,181.0
3703030501,166.0
3703020301,314.0
3705011601,71.0
3702030401,38.0
3703041401,183.0
0902011102,0.0
0901070302,16.0
0802010201,599.0
0709050401,606.0
1304020202,619.0
1301020102,128.0
1301020105,1.0
1304020402,27.0
1304020502,49.0
1304020503,440.0
1304030502,110.0
1003010102,177.0
1003010103,2.0
1003010104,301.0
1003010105,150.0
1003030202,33.0
1003030102,3.0
3703020101,383.0
3703010301,525.0
4404020201,77.0
4404020101,641.0
4404020601,51.0
4406030701,428.0
4404021401,60.0
4406020501,74.0
3701051101,268.0
3701050601,210.0
3702050501,283.0
3702061101,782.0
3701051001,459.0
3702050101,517.0
3702050402,62.0
4301020802,7.0
0601020204,0.0
0601020205,81.0
0305020501,63.0
0302011201,161.0
0302010501,316.0
0302010801,411.0
0302010401,506.0
0302011301,270.0
0302020301,348.0
0302010301,248.0
0302010601,181.0
0302010901,254.0
0302020801,352.0
0303010401,471.0
0302020601,87.0
0302020201,157.0
0302020701,91.0
0302011101,225.0
0302011401,242.0
3002020301,179.0
3002040101,279.0
3002040401,115.0
3002020601,46.0
3002040201,71.0
3002040501,93.0
3002020201,82.0
3101050107,17.0
3101050105,45.0
3101050111,13.0
3101050102,16.0
3101050103,7.0
3101050110,10.0
3101050104,40.0
3101040102,15.0
3101080102,13.0
2303010202,82.0
3806050501,50.0
3102020201,61.0
3805002301,62.0
3806030801,51.0
3806040401,56.0
3101080201,380.0
3805000301,200.0
3101010701,91.0
3806030101,114.0
3805001601,127.0
3802100801,328.0
3806031101,21.0
3901040201,123.0
4003050602,2.0
3901040601,136.0
4001040601,99.0
3901041101,395.0
4003040701,33.0
4003040501,92.0
3904040901,156.0
4003050401,68.0
4204000301,308.0
4003050101,322.0
4405030401,117.0
4203010305,70.0
1205020601,478.0
0205011101,246.0
1205010301,670.0
0204020101,220.0
0901041301,158.0
0204020301,18.0
0901030101,59.0
0204020401,216.0
0201010901,691.0
0205010601,435.0
0901030301,182.0
1207010301,324.0
0205010301,186.0
3906020102,15.0
3906020303,9.0
3906020302,89.0
3705040601,36.0
4402020401,78.0
4402020101,328.0
4304020201,100.0
4402020501,15.0
4405011001,153.0
4304010201,624.0
4403070701,11.0
4402020801,93.0
4402020301,13.0
4403070501,98.0
3902020301,291.0
4206030101,233.0
4202020201,278.0
4206010401,120.0
3705021001,118.0
3705020801,47.0
3906012002,52.0
3906012003,61.0
3906010104,322.0
4201010304,114.0
4201010402,38.0
4201010404,20.0
4201010403,83.0
4201030307,68.0
4201030303,358.0
4201030308,90.0
4201010502,63.0
4201050503,327.0
4206030501,285.0
3907020201,308.0
4305050501,99.0
0201020102,14.0
0201020103,11.0
0201020104,8.0
0201011202,126.0
0201011101,201.0
0201010902,42.0
0201010103,431.0
0503020502,10.0
4402011301,183.0
4304050201,410.0
4403020301,53.0
4403020201,48.0
4405010901,94.0
4301071101,25.0
4405010701,144.0
4304040201,97.0
3704040301,26.0
3902010401,211.0
4206010301,106.0
4202020501,618.0
4205011401,340.0
3704041001,115.0
4206011601,434.0
3705011501,335.0
4205010201,101.0
3703020903,46.0
3704040501,63.0
3904010602,67.0
3904010202,0.0
3904010902,34.0
3904010102,97.0
0303040102,40.0
1201030502,404.0
1203020302,45.0
0709030402,112.0
0703050302,515.0
0703050102,51.0
3701050701,451.0
3701051201,640.0
3705010102,30.0
3705010105,1.0
3705010106,7.0
3702030802,117.0
3702030801,449.0
3702030701,7.0
0901060502,12.0
0901060503,297.0
0901060504,34.0
0902010402,23.0
0902010403,20.0
0902010405,29.0
0902010103,7.0
0902010801,57.0
0902010802,1127.0
0902020302,18.0
3901030803,126.0
3901030802,211.0
3901010502,89.0
3701030301,781.0
3701030201,439.0
3702041201,224.0
3703020401,176.0
3701020401,572.0
3702010901,257.0
3702040501,330.0
3702011001,180.0
3701030401,973.0
3701030701,749.0
3702040301,556.0
3702040901,368.0
3702041101,436.0
3702010301,210.0
0802010102,560.0
0802010103,304.0
3701030302,103.0
3704011302,25.0
3704011303,107.0
0401000801,35.0
0713030301,179.0
1001020301,156.0
0401001001,360.0
1701041001,44.0
1701041301,347.0
1702060701,123.0
1004011001,715.0
0703040101,564.0
3807010501,464.0
3805000801,122.0
3806040101,143.0
4404050702,13.0
4401030503,24.0
4302031605,50.0
4302020303,13.0
4302010107,47.0
4302010103,15.0
3102030302,32.0
3102030502,198.0
3102030902,30.0
3102030702,139.0
3102030703,107.0
3102030202,155.0
3102031402,18.0
3102010803,3.0
3101040202,8.0
3806031303,35.0
3806031002,24.0
3806040902,3.0
3806041202,10.0
2602010301,169.0
2602070101,96.0
2205050701,252.0
2203070701,301.0
2206020401,628.0
2602060301,134.0
2206020301,482.0
2602080801,142.0
2205010201,407.0
0302011302,54.0
0302011303,7.0
0302011501,567.0
0303010105,147.0
0302010402,103.0
0303010702,117.0
0303040202,132.0
0303030403,153.0
2303010302,277.0
2303010502,19.0
2303010503,11.0
2303020302,49.0
2303020304,13.0
2303020305,20.0
2303020702,70.0
2303020102,206.0
2303020103,19.0
2303020402,32.0
3906010102,383.0
3906010107,32.0
3906010108,94.0
3906010106,32.0
3906010103,310.0
3906011202,19.0
3906011002,26.0
3906011004,31.0
1207030101,458.0
0203000601,132.0
0203000801,87.0
0203000301,255.0
3903030202,4.0
3903030902,31.0
4402010901,93.0
4402011501,81.0
4302040801,328.0
4302040301,55.0
4302041001,77.0
4304010601,385.0
4405030201,195.0
4302040601,54.0
4403020401,234.0
4402010601,24.0
4402010701,78.0
4304010501,340.0
4405030301,11.0
4403020101,567.0
4304030701,436.0
4301070301,102.0
4405010801,82.0
3902030902,39.0
3902030903,9.0
3906020603,14.0
3906020802,2.0
3901040102,14.0
3901041002,15.0
3901040503,35.0
3901040502,32.0
3906021202,45.0
3906020202,24.0
3904030102,27.0
3904030104,46.0
3904040402,6.0
3904040802,221.0
4003040302,12.0
3705020701,22.0
4301040601,370.0
4301020401,34.0
1201010103,136.0
1201010105,106.0
1204010502,38.0
1202020405,16.0
1202020402,24.0
1202020404,20.0
0503030502,1220.0
0503030402,24.0
1202020302,295.0
4302010301,206.0
0201010602,0.0
0201010202,426.0
3705030301,38.0
3705030601,39.0
3705030201,76.0
3705030701,22.0
3906020301,37.0
3705030501,42.0
3906011301,493.0
3902020201,290.0
4206030701,52.0
3705020501,56.0
3704040801,148.0
4206030201,171.0
4206020601,208.0
3902030901,12.0
3705021101,88.0
3705011701,67.0
4206010901,381.0
4405010501,403.0
1207050202,83.0
1207040602,22.0
1207040603,168.0
1207040604,117.0
1207040502,64.0
0901041502,41.0
0901040302,18.0
1207040402,127.0
1207040202,62.0
1207040203,91.0
0901050403,16.0
0901050102,104.0
0901050302,25.0
0901030302,83.0
0502010202,9.0
0502010702,71.0
0303040103,14.0
0303040104,113.0
0709010701,1331.0
1701041201,252.0
1004010301,656.0
0205010902,136.0
0201010502,21.0
7302020704,0.0
7104020103,0.0
7106021202,5.0
7107010402,1.0
7204010302,3.0
7202020104,27.0
7201010804,2.0
7202011303,2.0
7201011005,1.0
0501020902,4.0
0501010203,21.0
0501010204,57.0
0502030402,8.0
0502030202,21.0
1302020204,33.0
0902020102,105.0
0902020503,106.0
0901060602,10.0
0714020202,307.0
0714020203,239.0
0713020602,28.0
1601070301,2.0
0703030401,240.0
1702020501,172.0
0803020601,800.0
1601070201,39.0
0401000401,77.0
1702060401,660.0
0704020201,445.0
0802040201,301.0
1703020101,111.0
0703050401,389.0
3701010301,1048.0
3702010801,349.0
3702041001,346.0
4004012101,146.0
4001020901,33.0
4404020701,104.0
4004030101,192.0
4004013001,119.0
4406021101,17.0
4004030501,60.0
4002002501,28.0
4404030901,220.0
2302020802,17.0
2302020102,68.0
2302020103,58.0
2302020104,32.0
2302020105,75.0
2302020107,19.0
2603040102,23.0
4401030502,30.0
4401040303,37.0
3806040301,132.0
3101030501,422.0
3806040901,58.0
3807020401,708.0
3101070501,213.0
3805000701,79.0
3101030701,35.0
3802070101,137.0
3802100401,209.0
3102020301,145.0
3101070701,119.0
3805002201,4.0
3101030201,59.0
0102030101,188.0
0102040101,459.0
2302030304,37.0
2302030305,25.0
2302030306,29.0
2302030403,29.0
2302030102,77.0
2302030103,75.0
2302030104,74.0
2302030106,24.0
2302030108,64.0
2302010803,17.0
2302010804,27.0
2302010302,10.0
2302010502,33.0
2302010503,36.0
2302010402,3.0
2302010403,26.0
2302010602,12.0
3101080301,195.0
3802080301,142.0
3802100201,297.0
3805001901,117.0
3102020601,32.0
3806041101,70.0
3101030301,11.0
3102010501,67.0
4401010301,242.0
4401010801,28.0
4403011101,154.0
4401011401,678.0
4403010501,326.0
4401040501,391.0
4406040601,669.0
4403011301,77.0
4304020301,183.0
4405050201,15.0
4005020101,249.0
4406040701,57.0
4301010301,544.0
4403041001,171.0
3903020202,10.0
3903030103,30.0
3903030104,13.0
3903030303,17.0
3905020202,28.0
3905020102,223.0
3905011502,4.0
3905010905,24.0
3905010906,22.0
3905010904,22.0
3905010902,19.0
3905011902,94.0
3905011903,37.0
3905011904,25.0
3905010303,7.0
0503020302,17.0
4302010802,17.0
4301020201,313.0
4301010201,586.0
4301020101,468.0
4403010301,354.0
4005010501,35.0
4301040401,48.0
4301020501,247.0
4405040501,95.0
4403011001,113.0
4403010201,322.0
4403070301,129.0
4301040301,612.0
4403010801,106.0
4005010701,191.0
4005010401,48.0
4403010701,179.0
2602060101,188.0
3802010701,61.0
0303040401,62.0
0303030302,144.0
0303030303,47.0
0302020202,93.0
0302020102,17.0
0305020606,383.0
0305020603,300.0
0305020602,122.0
0305020604,528.0
0301010302,34.0
0301010503,566.0
0301010504,48.0
0301010505,88.0
0301010507,39.0
4205020102,44.0
0204020402,12.0
0204020403,30.0
0204020404,3.0
0204020405,32.0
0204020302,10.0
0204020304,16.0
0204020303,27.0
0204020103,6.0
0204020502,5.0
0204020503,42.0
0204020504,17.0
0202020603,14.0
0202020502,292.0
0202020102,148.0
0202020103,142.0
3805001102,85.0
3802070602,51.0
4205010701,55.0
4203010301,85.0
4205010902,521.0
3902030301,260.0
3705011101,61.0
4206011101,173.0
4205012201,110.0
3703020201,145.0
3705011801,66.0
3702031101,49.0
3705012101,149.0
4206010501,450.0
4205010401,67.0
4205020801,1.0
3702031103,10.0
2203060401,126.0
0104020302,12.0
4001021201,7.0
4002001201,567.0
4406030101,109.0
4002000801,26.0
4406020701,64.0
1702010601,231.0
0503030301,537.0
3702040102,6.0
3702040104,39.0
3702040103,20.0
3702041202,36.0
3702040202,13.0
3702020202,16.0
3702020302,10.0
3702020303,21.0
3702031302,4.0
3702030103,46.0
3702030102,2.0
3702030702,199.0
3702030703,41.0
3702031102,3.0
3701050501,396.0
1002020702,406.0
1002010602,30.0
1002011502,78.0
1004010901,128.0
1003040702,307.0
1004020302,130.0
4406030601,5.0
4406030501,177.0
4001070401,57.0
4004012201,50.0
4404040701,37.0
4001021101,43.0
4001021301,16.0
4406030801,46.0
3905010601,503.0
3905020601,50.0
1702020201,58.0
0703010301,478.0
1601070701,9.0
1702020701,279.0
1702020101,668.0
3705013002,36.0
3705012102,31.0
3701010004,84.0
3701010002,256.0
3702060802,18.0
3702050602,19.0
3802080701,76.0
3805001001,139.0
3802010601,424.0
3101030601,332.0
3802010301,97.0
3806031401,125.0
3807010601,215.0
3802080401,82.0
3806030701,31.0
2603040105,10.0
2603040107,31.0
2603040109,6.0
2603040104,18.0
2603040108,21.0
2603060302,116.0
2603060303,135.0
2602080602,185.0
2602080702,7.0
2602080901,
2602080102,17.0
2601060702,52.0
2601060102,11.0
2603020102,11.0
2603020105,7.0
2603020106,13.0
2304030201,411.0
4402010103,18.0
4402010104,32.0
4402010102,3.0
4402020102,13.0
4402020104,0.0
4402020103,26.0
4402020702,58.0
4402020804,43.0
4402020202,139.0
4402020204,211.0
4402020404,51.0
4403070903,10.0
4403070902,13.0
4403070202,127.0
4403070203,14.0
0301030201,248.0
0301030302,183.0
2305010401,427.0
2305030401,222.0
2304010701,40.0
2304020401,259.0
2304010601,367.0
2304020301,129.0
3802100301,356.0
3804020601,166.0
2806040201,1131.0
2806050201,861.0
2802020301,625.0
2802020101,905.0
2801030301,495.0
2901030401,1171.0
2803010201,558.0
2901040501,1880.0
2901040601,1313.0
2901040301,1215.0
2805020101,884.0
2206020201,545.0
2203020301,491.0
0304000008,25.0
4403040601,208.0
3802050202,38.0
3802050402,0.0
3802050303,7.0
3802050602,0.0
3001020302,8.0
3001020303,17.0
3001020704,0.0
3001020402,6.0
4102050101,806.0
4102050102,96.0
4102050402,65.0
4102010602,141.0
4102040201,261.0
4102040203,26.0
4102050302,50.0
4102060202,7.0
4302011202,0.0
4302011504,7.0
4302011505,24.0
4302011002,12.0
4302010902,15.0
4302010903,24.0
4302040202,19.0
4304040202,98.0
4304040203,24.0
4304040102,6.0
4304040402,71.0
4304010602,24.0
4304010102,86.0
4304010402,52.0
4304030402,12.0
4304030102,22.0
0502030702,3.0
4305031102,46.0
4305030802,11.0
4305030402,24.0
4305030404,27.0
4305030403,34.0
4305030203,83.0
3806011301,82.0
3806011302,7.0
3806011202,39.0
3806010402,52.0
3806020102,8.0
3806020104,33.0
3806020103,2.0
3806020301,161.0
3806020303,672.0
3806020302,94.0
4205020302,103.0
4205020303,58.0
4205021001,46.0
4205020402,12.0
4205011302,8.0
4205020802,122.0
4202020102,118.0
4204000303,69.0
4204000302,51.0
0901041401,81.0
1206010301,251.0
0901041701,75.0
1206020501,82.0
0202020101,174.0
1002020201,540.0
3902040202,0.0
3902040203,9.0
3802081002,30.0
3802081003,19.0
3802080302,26.0
3802080102,32.0
3802080105,53.0
3802080103,197.0
3802080104,145.0
3802080702,59.0
3802080604,89.0
3802080603,69.0
3802080602,115.0
3802080902,17.0
3802040402,14.0
3806050302,6.0
3702050603,5.0
3701050802,253.0
3701051202,112.0
3702050403,45.0
0714020301,770.0
4001060701,31.0
4404030801,139.0
4404020401,19.0
1103030202,6.0
1103030102,26.0
1001011002,241.0
0803010402,0.0
0803010403,3.0
0803010103,18.0
0803010106,89.0
0801010802,26.0
0801010201,991.0
0801050304,4.0
0801050303,5.0
0801050305,9.0
0801010102,11.0
0801010103,144.0
3702030903,9.0
3702030902,4.0
0901070303,22.0
0901070102,88.0
4405040801,22.0
4403030601,108.0
4406040201,195.0
4403030101,446.0
4403040501,66.0
4401040401,278.0
4405040601,21.0
4401020601,170.0
4301020301,125.0
4401020201,136.0
4403030701,120.0
4403080101,274.0
4403040901,14.0
1102020203,54.0
1102020402,12.0
3701020201,158.0
3702011101,21.0
3701030501,14.0
3703010601,413.0
3702040801,127.0
3703010103,25.0
3703010701,449.0
2304020601,135.0
2603070901,48.0
2304020701,142.0
2204010801,171.0
2403010201,438.0
2304020501,108.0
2304020101,391.0
2603070301,42.0
2306020201,191.0
2603010701,88.0
2204020201,354.0
4405030105,0.0
4405030205,109.0
4405030605,7.0
4405030607,20.0
4405030604,17.0
4405020503,53.0
4405020502,25.0
4403020303,0.0
4405010202,41.0
4402010503,0.0
4402010502,33.0
4402011204,30.0
4402011602,33.0
4402011603,12.0
4402010202,49.0
4402010602,8.0
0302020501,282.0
2204040201,107.0
2405020301,190.0
2204040801,222.0
2603070201,54.0
2204040401,127.0
2405020101,1468.0
2204010301,496.0
2603050101,26.0
2603070101,376.0
2305020201,548.0
2403010301,326.0
2305020301,475.0
2603010401,276.0
2304030401,310.0
2603010201,537.0
3101080103,0.0
3101010703,59.0
0301030102,175.0
0301030502,113.0
0301030503,96.0
0305030501,197.0
0202020301,101.0
2602070601,89.0
2602060401,65.0
2203070401,178.0
2602060201,104.0
2205010401,202.0
2205010301,107.0
2203070801,408.0
2203010501,539.0
2203010801,411.0
2602070501,117.0
2602070701,193.0
2205020101,326.0
2602080401,65.0
2203010701,218.0
2205020201,51.0
3901040701,317.0
4102020201,68.0
4003040802,19.0
4001050103,7.0
4001050102,184.0
4001050402,64.0
4001030502,6.0
4001030402,46.0
4404020302,30.0
4404020303,19.0
4404020802,7.0
7404020204,14.0
7302020802,8.0
0102020401,303.0
0102021101,76.0
0104010501,59.0
0104010401,459.0
4102060502,26.0
3904030201,77.0
3906010901,218.0
4206021001,332.0
3705040701,68.0
4206020501,61.0
3906020101,290.0
3904020101,358.0
3705031101,82.0
3705040201,38.0
4201010501,713.0
3904030301,220.0
4206020301,55.0
3907020301,207.0
3705031001,114.0
4201010401,847.0
3806050702,11.0
3806051002,10.0
4302020501,44.0
0104010702,213.0
0104011002,128.0
0104020102,325.0
0102010201,166.0
0102030102,15.0
0102030103,30.0
0102030104,64.0
0102030106,80.0
0102030107,34.0
0102030108,43.0
0102030109,69.0
0102030111,287.0
0102021201,268.0
0102020501,250.0
0102020201,221.0
4203010110,27.0
4203010106,65.0
